"ID","level","contour_value","depth_label","corridor_id","buffer_distance","nominal_corridor_width","overlap_policy","area_m2","slope_deg"
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.5861303404228
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.9822570642925
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.226094413778
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.3321354245821
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.3363525103109
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.6133736520635
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,15.2241216095841
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.3198532647329
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.8170774018872
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.0623600773938
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,15.5184961799028
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.4048387200237
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.3225541829014
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,25.1760955550651
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,27.4134717053208
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,28.1086355999291
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,27.9009994588809
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,25.1295834450645
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,22.5589486580433
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,24.7150130100982
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,64.4761641155681
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,71.5265114620027
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,72.9107607749159
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,77.7903257944142
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,78.8552798162173
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.8419359219588
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,82.5157704810775
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.295836861788
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,76.3804880858924
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,72.5024309252357
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,72.9308007939665
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,75.393161381877
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,77.1740955209749
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,67.8906121572313
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,53.1358125881506
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,30.1806166492602
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,29.8093814774435
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,26.4645080257399
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.4394269533663
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.1730259870434
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.1314794200454
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.041575064965
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.7815128669221
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.6136446210697
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.6591587938863
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.7066966055841
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.6915488478124
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.1469521699368
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.2426525048553
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.9248543366826
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,22.4008887742595
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,25.6828797957778
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,24.1956972684667
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.2441284402227
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.6660379441044
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.3899383316653
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.1194718046292
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,29.6270998486392
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,37.157767304973
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,38.4297203072124
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,63.9941370486213
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.4694203502013
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.0296319755702
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.6166699707947
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.5347031672903
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.0025046210135
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.1206252815354
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.4334052072109
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.5935288595451
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.1126684506292
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.1949321846818
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,81.1949833854497
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,67.6224674724122
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,65.6102078236233
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,67.9261074598086
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,75.1438389740183
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,76.8770079887258
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,73.1069109051551
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,55.9433254846847
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.2863327614354
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.4335009827644
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.0546036022327
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.544048633523
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.0600612627159
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.6543688967637
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.8247951116023
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.770378819861
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.3109215898568
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.2934994561189
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.0842280138393
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,13.7614924312167
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,12.8844664850943
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,15.7151214616543
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.6445366702614
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,23.6543304006798
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,26.5758062743181
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,28.4714616820369
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,30.292941132394
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,30.9657270447131
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,31.2528012698264
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,32.4380987292741
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,35.6076199385111
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,57.6775880397698
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,73.7036116366537
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,78.403201482156
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.6194469564078
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,81.486174957101
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.037962804486
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.2067824407594
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.262593267936
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.216635025943
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.8260954261242
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.0437355079106
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,82.9284146785342
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,81.6936772616764
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.9840594816864
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,78.8554411898357
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,75.1165649314832
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,66.6662343865579
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,67.6305862739249
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,69.9578662385336
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,73.5528316406222
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,70.6467166975862
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.3113236981137
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.1532720272627
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.1061866446083
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.9291871584118
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.042810666562
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.1118603032925
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,25.3940511458072
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,24.478281534641
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.5283538699855
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.150972365397
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.1482716709625
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,15.6674615348329
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.8783683251149
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.3834724538471
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,30.3942098370078
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,37.5064154728739
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,39.1510401853888
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,41.0372619502872
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,49.6546490448558
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,51.6223767552923
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,44.8803965498222
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,39.3109930935438
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,42.2841456363023
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,51.3510126562833
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,74.7033949452359
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,82.4877377502159
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.0406891816743
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.5623376062724
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.2952565608566
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,82.8533298977846
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,75.75338255429
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,67.7129358268188
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,68.5880226920263
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,70.5147966560934
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,67.6989334723048
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,56.7717113550089
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,39.7176672431179
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,50.6036196433384
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,60.9510669688882
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,65.9478731260021
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,68.7104277738362
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,71.4036985947518
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,37.0432190738967
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,34.4582704241378
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,25.8869043312852
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,23.7346470441853
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.8215698223482
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.6473164065661
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.214873414361
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.9231242048982
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.2991168916557
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.0230798623689
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.7500282747223
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.1746044171881
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.5860691130217
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.2692283807664
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.8477852063393
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.5858075882342
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,23.2292317843449
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,26.5028363543795
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,29.7646874793187
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,32.1979356368084
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,33.5146443424322
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,35.9113707133781
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,36.4249096708947
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,37.9132424576377
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,41.6612335852333
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,45.6279663963234
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,50.0864417890919
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,69.0815640263388
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,77.4567235043913
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.3651231071115
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.5402607121283
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.92399394708
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.2166770724419
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.4295598401545
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.4022341159935
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.3726617148283
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.4306897829627
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,81.8322074588634
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.645364536481
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,81.8027760299044
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.400103028099
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.7295469147317
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,76.0681888202404
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,66.7534480013005
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,62.3406035742246
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,63.5749142752058
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,64.1864935593048
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,57.2578832887219
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,52.2685894389255
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,49.6027165359283
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,54.0992558050658
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,58.9476376096961
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,60.674083298325
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,61.2217644000315
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,32.473652476929
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,29.2618653651507
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,29.6313277698666
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,26.9054338479026
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,24.9644522090405
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.5616739219654
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.9005523181563
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,15.7961873180817
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,15.9797862715424
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.1550891030631
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.1670838539693
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.0879530166252
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.6553647527288
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.8761068720141
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.634793276974
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.1624470626566
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.3750741778459
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,23.4611194596952
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,23.8455442905583
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,22.6044639944238
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,22.5112050311184
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,25.0140460332362
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,26.8554228231332
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,30.3641478709261
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,33.879478204766
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,35.9935427244973
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,36.441170867578
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,37.9697421036614
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,42.9995780425682
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,49.5850017953022
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,66.89718553531
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.7386543360737
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.4845749131978
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.3862360664762
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.5757174081453
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.4835692397861
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.2696096094567
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.3023518943363
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.2486299048589
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.3360788647625
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.6587484721166
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.8044203706693
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.7577539047385
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.597751321014
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.9108406439393
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,81.9933919477872
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,73.4433493214403
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,49.8702581785797
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,48.2139745308144
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,47.6168733948794
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,49.6902806213259
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,54.1392193139921
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,55.442558937729
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,49.2320220103685
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,36.8211715539464
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,46.2709278403071
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.737272273663
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,17.8778502482279
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.7360191142136
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.6020995190745
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.0481155797292
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.6665767918884
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,21.5252579052343
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.9269932513751
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.6007611375495
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,19.8902261015865
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.3596950605028
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,16.8568557423105
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.8675120096781
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,20.4571963085764
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.9530434029072
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,15.5446703920664
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,18.5014198451641
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,24.6536489784207
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,28.6989161910514
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,32.4772459639806
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,33.7443612494393
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,34.7114453412646
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,35.8851767412258
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,36.6398329286789
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,37.8573911149405
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,66.2350944348397
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,72.7124018906187
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,71.608673809369
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,73.8726727691997
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,77.2180270043021
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,78.315005735663
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.6420839673036
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.7793595792402
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.221091334404
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,84.1808835014749
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,83.6115522491906
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,81.7400111431566
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.1524904163645
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.188787339627
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.2527078432834
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.474635236183
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.6279256345515
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.7242497698615
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.7111104386959
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,80.5370250634705
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,79.3666995321431
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,74.8072054184566
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,63.1543811763006
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,52.5931509993502
1,-100,-100,"-100",1,20,40,"independent_may_overlap",176953.025483732,47.9856655328263
