"zone_id","polygon_provenance","offset","angle_deg","angle_source","mean_aspect_deg","orientation_weight","n_orientation_cells","orientation_resultant_length","transect_id","distance","x","y","elevation_m","slope_deg"
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",887.888398929179,710265.545200101,1977782.21052632,-511.385511776033,33.4243952592722
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",951.308998852691,710271.311726531,1977845.36842105,-496.344609474887,41.7251043883797
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",1014.7295987762,710277.078252961,1977908.52631579,-475.809997558594,8.6534883429423
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",1078.15019869972,710282.844779391,1977971.68421053,-451.626828174858,10.382785593499
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",1141.57079862323,710288.611305821,1978034.84210526,-432.760009765625,14.4725057522935
"1","author-created deterministic analytical window",556.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_14",1204.99139854674,710294.377832251,1978098,-404.649993896484,16.5350196114774
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",0,710098,1977046.97725014,-683.390268605626,13.7499350789446
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",55.5470777744395,710103.050625388,1977102.29423698,-670.812551407188,23.4548128961076
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",111.094155548879,710108.101250776,1977157.61122381,-657.934224373659,13.2524179104427
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",166.641233323318,710113.151876164,1977212.92821064,-646.884860141144,21.6979511704117
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",222.188311097758,710118.202501552,1977268.24519748,-632.780029296875,13.1716892052262
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",277.735388872197,710123.25312694,1977323.56218431,-622.750786312952,21.8649132467387
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",333.282466646637,710128.303752328,1977378.87917115,-612.840026855469,10.5045302381868
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",388.829544421076,710133.354377716,1977434.19615798,-599.722317075738,26.7558164840598
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",444.376622195516,710138.405003104,1977489.51314482,-583.400950289077,21.4430126599978
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",499.923699969955,710143.455628492,1977544.83013165,-579.104025119359,16.5584485766977
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",555.470777744395,710148.50625388,1977600.14711849,-564.080017089844,12.9022231503319
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",611.017855518834,710153.556879268,1977655.46410532,-552.337295188641,9.6032880098089
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",666.564933293273,710158.607504656,1977710.78109216,-541.498892879967,12.6925778127256
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",722.112011067713,710163.658130044,1977766.09807899,-525.192464139187,17.216382809455
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",777.659088842152,710168.708755432,1977821.41506583,-508.985233998397,40.9692430513569
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",833.206166616592,710173.75938082,1977876.73205266,-488.978360768244,17.4813633752991
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",888.753244391031,710178.810006208,1977932.0490395,-478.294795434598,15.5110820429223
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",944.300322165471,710183.860631596,1977987.36602633,-467.070007324219,6.04032455183602
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",999.84739993991,710188.911256984,1978042.68301317,-446.066476185482,33.4183599236746
"1","author-created deterministic analytical window",656.091108541422,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_15",1055.39447771435,710193.961882373,1978098,-423.799987792969,21.7538401551878
